,tweet,closed,closure,fire
6419,"NEW: Wet, heavy snow causing issues with power poles in Roaring Fork Valley. Reports of a downed power pole causing a road closure and a power pole on fire off Hwy 82 around MM 24. @holycrossenergy has crews on standby to respond to incidents. https://bit.ly/2pLZHfw pic.twitter.com/Qthzay27LY",0,1,1
6420,ROAD CLOSURE: North Tryon is blocked off near E. 16th - overheard fire crews say @CMPD is on the way too #HurricanMichaelpic.twitter.com/VccBMKoarG,0,1,1
6421,"Lane Closure Notice: Starting at 8:30 a.m., one lane of northbound Waukegan Road just north of Kates Road, approximately 300 feet, will be closed for a fire hydrant replacement. This closure is anticipated to last until 1:30 p.m. pic.twitter.com/axWTs3MB0G",1,2,1
6422,"#UPDATE Limo catches fire after crash with @LVMPD near Flamingo, I-15. Lane closures are in effect,. https://bit.ly/2yvhThq",0,0,1
6423,"""This fire sparked a long, long time ago I'll watch this work of art Now till the ashes glow I knew these phone calls That brought me closer Would end in dial tones So this is closure (I hope you burn)""",0,1,1
6424,Train fires and line closures couldn't stop me and I made it at last! My journey was long and arduous but we are now open!,0,0,0
6425,"Window Techs, We Are Into Manufacturing Of Fixed Fire Curtains, Automatic Fire Curtains, Automatic Smoke Curtain, Fixed Smoke Curtain, Automatic Smoke Apron, Smoke Protection Closure https://bit.ly/2rQrZ9o https://bit.ly/2rPaVk0 pic.twitter.com/LVTdyIeiYJ",0,1,2
6426,"Fascinating argument about #design ethics & how designing ""closure"" can help humanity better manage the fire hose of #content & #socialmedia we swim in today. https://buff.ly/2QSoL0N pic.twitter.com/FOGB6IqEg5",0,1,1
6427,Visits were up in September despite fire closures. But overall slump this year will bring string of record setting seasons in @GlacierNPS http://bit.ly/2yuc6Zu pic.twitter.com/XXI2fWvxH7,0,0,1
6428,"The Burro Fire, Plateau Fire and West Guard Fire on the Dolores Ranger District are considered controlled and the Horse Fire on the Pagosa District is 100% contained and the closure has been lifted. #COFire pic.twitter.com/MomHh3v7si https://twitter.com/SanJuanNF/status/1050150985761357824?s=09 …",0,1,4
6429,"PRESS RELEASE: Vehicle fire / I95 closure, Interstate 95/Greenland, NH https://www.nh.gov/safety/divisions/nhsp/newsevents/2018/20181008-vehicle-fire-greenland.htm …",0,1,2
6430,"NO BRIDGE CLOSURES PLANNED: We do not close bridges due to high winds. The only circumstances that would close bridges would be structural damage, flooding on the road leading up to the bridge, or law enforcement/fire rescue may close them temporarily to respond to an accident. pic.twitter.com/M30qQPtJQ3",0,0,1
6431,Cougar Fire closure rescinded – Sandpoint Ranger District http://dlvr.it/QmxrZs,0,1,1
6432,"NEWS RELEASE: Cougar Fire closure rescinded – Sandpoint Ranger District Sandpoint, Idaho (October 10, 2018) – The Idaho Panhandle National Forests has rescinded the roads, trails and area closure for the Cougar Fire on... https://www.facebook.com/USFSIPNF/posts/961361914046914 …",0,2,2
6433,"RT SanJuanNF ""The Burro Fire, Plateau Fire and West Guard Fire on the Dolores Ranger District are considered controlled and the Horse Fire on the Pagosa District is 100% contained and the closure has been lifted. #SanJuanNF pic.twitter.com/qD5rwTu2Dr""",0,1,4
6434,"The Burro Fire, Plateau Fire and West Guard Fire on the Dolores Ranger District are considered controlled and the Horse Fire on the Pagosa District is 100% contained and the closure has been lifted. #SanJuanNFpic.twitter.com/jDotheFFcY",0,1,4
6435,"Firefighters will begin a 92-acre prescribed fire SW of Manzanita Lake Campground today. There are no related Park or Forest closures, although Manzanita Lake area may experience smoke impacts & ML Campground Loop B will see fire vehicles. http://go.nps.gov/lavo/fire . #NWG #RxFire",0,0,3
6436,"Sheriff's Bus Catches Fire, Prompts SR-60 Closure In Badlands http://dlvr.it/QmxVMM pic.twitter.com/0oW57yTs6u",0,1,1
6437,Attention Families: Demolition of the fire-damaged Franklin Street building is set to begin late tomorrow (Thursday 10/11) afternoon. Please be advised that heavy equipment may force temporary closures which may impact walking paths to a handful of ASD school buildings@asdallen,0,0,1
6438,Serious bad blood here. The trash talk got personal on both sides. Khabib was on fire. That kimura looked like it was to maim not to tap. It should be left in the cage - think the sport and both of them needed that closure!,0,1,1
6439,"Oct. 10 - Water and fire services from 12th to 14th Sts. Sidewalk and uplighting at 10th St, with road closure from Bloomfield to Hudson. Punch list items from 8th to 10th Sts. Sign work from Newark to 7th Street. Light pole painting from 8th to 13th Sts. pic.twitter.com/LFtzQmIDbN",0,1,1
6440,Ryan Fire Area Closure Update 10-09-18 (Ryan Fire Wildfire) pic.twitter.com/yAlFGtBUBr,0,1,2
6441,"Ryan Fire Area Closure Update 10-09-18 (Ryan Fire Wildfire): The Ryan Fire Area Closure has been modified to reflect the changing weather conditions. This Closure Order went into effect on October 09, 2018 and remains in effect until rescinded.… http://bit.ly/2C5G89g #incinews",0,3,3
6442,#RyanFire #CO #CORTF http://bit.ly/2ys7mnf Ryan Fire: Ryan Fire Area Closure Update 10-09-18,0,1,2
6443,#RyanFire #CO #CORTF http://bit.ly/2ys7mnf Ryan Fire: Ryan Fire Area Closure Update 10-09-18,0,1,2
6444,"Taxpayer Trump rallies weren't meant to stroke his EGO, to stir up more hate, racism - insane LIES. We should NOT be paying for him to go offscript and spout BS, or for police, fire & emergency costs, street closures,NO MORE! https://www.cheatsheet.com/money-career/trump-rally-city-how-tax-dollars-paying-bill.html/ …",0,0,1
6445,"Car fire directly outside Potting Shed in Langley, nr Maidstone, and fire crews in attendance. Local road closure http://www.downsmail.co.uk/news_sport/News/Car_blaze_at_the_Potting_Shed_pub_near_Maidstone/ …pic.twitter.com/hwMNOUe0S7",0,1,2
6446,"Area closure still in place, fire restrictions lifted (Ryan Fire Wildfire): Although fire restrictions have been lifted, the area closure for Ryan Fire is still in place. It will be re-evaluated frequently.Also, fire updates will no longer be provided... http://bit.ly/2CA0Ora",0,2,5
6447,"Area closure still in place, fire restrictions lifted (Silver Creek Fire Wildfire): Although fire restrictions have been lifted, the area closure for Silver Creek Fire is still in place. It will be re-evaluated frequently.Also, fire updates will no... http://bit.ly/2CAyKns",0,2,5
6448,"Area closure still in place, fire restrictions lifted (Ryan Fire Wildfire): Although fire restrictions have been lifted, the area closure for Ryan Fire is still in place. It will be re-evaluated frequently.Also, fire updates will no longer be… http://bit.ly/2CAyLI2 #incinews",0,2,5
6449,"Closure Order terminated for the Rattlesnake Creek Fire, hazards remain (Rattlesnake Creek Fire Burned Area Emergency Response): Closure Order terminated for the Rattlesnake Creek Fire, hazards remain McCall, Idaho – The Closure Order for the… http://bit.ly/2CBXP1l #incinews",0,3,3
6450,"Area closure still in place, fire restrictions lifted (Silver Creek Fire Wildfire): Although fire restrictions have been lifted, the area closure for Silver Creek Fire is still in place. It will be re-evaluated frequently.Also, fire updates… http://bit.ly/2CCruHT #incinews",0,2,5
6451,"Area closure still in place, fire restrictions lifted (Ryan Fire Wildfire) pic.twitter.com/IndmHSW4fy",0,1,2
6452,"Closure Order terminated for the Rattlesnake Creek Fire, hazards remain (Rattlesnake Creek Fire Burned Area Emergency Response) pic.twitter.com/DueRG5jqYA",0,1,2
6453,"Area closure still in place, fire restrictions lifted (Silver Creek Fire Wildfire) pic.twitter.com/AMkPxo31Jc",0,1,2
6454,"#RyanFire #CO #CORTF http://bit.ly/2pKUFjt Ryan Fire: Area closure still in place, fire restrictions lifted",0,1,2
6455,"#RattlesnakeCreekFire #ID #IDNCF http://bit.ly/2pMJdUE Rattlesnake Creek Fire: Closure Order terminated for the Rattlesnake Creek Fire, haz",0,1,2
6456,"#SilverCreekFire #CO #CORTF http://bit.ly/2ys37YX Silver Creek Fire: Area closure still in place, fire restrictions lifted",0,1,2
6457,"Itll cost more for NHS Services, Police, Fire Brigade, Lost Productivity, Road Closures, Missed Education, Carers not getting to vunerable homebound people, Small Businesses, etc etc. A complete false economy.",0,0,1
6458,"#RyanFire #CO #CORTF http://bit.ly/2pKUFjt Ryan Fire: Area closure still in place, fire restrictions lifted",0,1,2
6459,"#RattlesnakeCreekFire #ID #IDNCF http://bit.ly/2pMJdUE Rattlesnake Creek Fire: Closure Order terminated for the Rattlesnake Creek Fire, haz",0,1,2
6460,"#SilverCreekFire #CO #CORTF http://bit.ly/2ys37YX Silver Creek Fire: Area closure still in place, fire restrictions lifted",0,1,2
6461,"""Part of South Gages Way in South Dennis closed due to crash"" SOUTH DENNIS — A dump truck that crashed into a utility pole has caused the closure of part of South Gages Way, according to a fire official and post on the Dennis Police Department Facebook p… http://capecoddaily.com/news/275522/",1,1,1
6462,"ROAD CLOSURE: Dunvegan Dr. & Lexington Rd. in Waterloo is closed for a single-vehicle collision investigation. Driver drifted off road, collided with bench, fire hydrant and fence. Female driver taken to hospital for treatment. Please avoid area as the investigation continues. pic.twitter.com/exBySOdi9T",1,1,1
6463,"Good news on 100% containment of the Lake Christine Fire but there's still info on closures, etc.! 'Lake Christine Fire in Basalt 100% contained after rain and snow'. #LakeChristineFirehttp://bit.ly/2CAcMRr",0,0,2
6464,Watch for a right lane closure on the Eastbound PA @PA_Turnpike at mm 44.8 scene of an earlier tractor trailer fire. Watch for delays as crews remain on the scene and traffic gets by in the center and left lanes. #KDKAradioTraffichttps://twitter.com/KDKARadio/status/1050013473676161025 …,0,1,1
6465,Oakley tire shop completely destroyed in early morning fire. We tell you road closures NEXT AT 6 https://www.kron4.com/watch-kron-4-newscasts …,0,0,1
6466,"The Hurley Depot Will remain closed today, Wed,due to road closure and nearby Fire.",1,1,1
6467,"ROAD CLOSURE - Vera Cruz Road and RT145 (PIke Ave). A motor vehicle accident has occurred at the intersection of Vera Cruz Road and Route 145 also known as Pike Ave. Avoid the area. Fire Police will be directing traffic, please be patient and be careful.",0,1,1
6468,Avoid downtown Parkville this morning on the way to school. There are road closures due to a structure fire.,0,0,1
6469,I dont get it even yesterday there was the link up with the road closure no other information. It didnt affect hospital transfers in any way there was no major issue but to put a link up and let imaginations go riot is fueling a fire. Same as the dunbar hours reduction no info.,0,1,1
6470,"#VirginiaInc Crews have main fire knocked down and they are checking for extension. There are no road closures but as you see fire engines will slow your drive on Ojai rd/ HWY 150, please drive carefully while in the area. @VCFD @CHP_Venturapic.twitter.com/MKPOVn01U4",0,0,2
6471,"Window Techs, We Are Into Manufacturing Of Fixed Fire Curtains, Automatic Fire Curtains, Automatic Smoke Curtain, Fixed Smoke Curtain, Automatic Smoke Apron, Smoke Protection Closure https://bit.ly/2rQrZ9o https://bit.ly/2rPaVk0 pic.twitter.com/v6JiYpkAuA",0,1,2
6472,Crash / Closure: Roncesvalles Ave at Pearson Ave. Male pedestrian struck by a TTC streetcar. Transported to trauma centre. @TorontoMedics @Toronto_Fire and @TPS11Div on scene. Road closed.pic.twitter.com/IMcK0i8PEd,1,1,0
6473,Crash / Closure: Roncesvalles Ave at Pearson Ave. Male pedestrian struck by a TTC streetcar. Transported to trauma centre. @TorontoMedics @Toronto_Fire and @TPS11Div on scene. Road closed.pic.twitter.com/TVUlXpGZhb,1,1,0
6474,"Here they blame the government for everything. Hospital bed closures, flooding, forest fires. Even when the government is being forced by the courts. But this bubble of privilege is everywhere across the world and I kinda can't stand them some times. But people need to vote.",0,0,0
6475,ROAD CLOSURE: 8th Li between Sideroad 15 and Main St E #Beeton - Road CLOSED due to structure fire. #OPP on scene. ^kw,1,1,1
6476,"Ellie Kurth was love, happiness and the surprise hit of up to get around SH1 closure via Molesworth Station, rescued by fire crews tackle house",0,1,1
6477,ROAD CLOSURE: Hwy 23 between Queen St E and Campbell St W #Listowel - Road is currently closed due to structure fire. #OPP on scene. ^kw,1,1,1
6478,Eastside Fire and Rescue firefighters are currently at work controlling a fire at Challenger Elementary School (25200 Klahanie BLVD SE). Only one minor injury of smoke inhalation has been reported at this time. Please be aware of road closures and traffic delays in the area. pic.twitter.com/zoxStPUnx1,0,0,2
6479,Country School Restaurant is open following a brief closure this morning due to a fire hydrant replacement! Time for some ice cream! https://www.facebook.com/rochellemunicipalutilities/posts/1943335785749957 …,0,1,1
6480,Update - All NB Lanes on 11th St and EB Lanes towards Southeast Blvd are BLOCKED by fire apparatus and response – Avoid the area and seek an alternate route Road Closures are subject to change Watch for MPD redirection,0,0,1
6481,"Parks lovers: there may be trail & road closures in the weeks ahead as fire crews carry out controlled burns thru our parks system, including regional trails & greenways. The weather in October and November usually provides the right conditions for this activity to take place. pic.twitter.com/h68XlN51Ss",0,0,1
